2020-6-2 14:06:06,144568
2020-6-2 14:06:40,144568
2020-6-2 14:07:06,144568
2020-6-2 14:07:08,362442
2020-6-2 14:09:37,144568
2020-6-2 14:10:08,93210
2020-6-2 14:10:11,320655
2020-6-2 14:11:30,54715
2020-6-2 14:12:23,47
2020-6-2 14:13:08,232400
2020-6-2 14:13:08,144568
2020-6-2 14:17:52,6101
2020-6-2 14:18:17,6319
2020-6-2 14:18:40,672
2020-6-2 14:19:15,47
2020-6-2 14:19:35,5545
2020-6-2 14:19:49,5544
2020-6-2 14:19:56,653247
2020-6-2 14:20:06,5925
2020-6-2 14:50:35,144568
2020-6-2 14:52:35,320655
2020-6-2 15:13:17,2176
2020-6-2 15:36:39,144568
2020-6-2 16:06:15,47
2020-6-2 16:12:10,47
2020-6-2 16:15:38,109979
2020-6-2 17:05:11,12265
2020-6-2 17:07:22,4261
2020-6-2 17:07:33,12265
2020-6-2 17:07:44,47
2020-6-2 17:08:03,144568
2020-6-2 17:08:03,362442
2020-6-2 17:17:13,51596
2020-6-2 17:19:34,11875
2020-6-2 17:23:23,104112
2020-6-2 17:24:12,104112
2020-6-2 17:24:30,22437
2020-6-2 17:27:45,226438
2020-6-2 17:29:26,11735
2020-6-2 17:32:08,672
2020-6-2 17:32:11,733513
2020-6-2 17:35:40,25
2020-6-2 17:36:04,8086
2020-6-2 17:40:07,140738
2020-6-2 18:18:44,47
2020-6-2 18:19:41,109979
2020-6-2 18:19:47,109979
2020-6-2 18:22:25,109979
2020-6-2 18:36:31,109979
2020-6-2 18:43:11,54715
2020-6-2 18:52:04,320655
2020-6-2 18:52:42,9971
2020-6-2 18:52:46,3673
2020-6-2 18:53:01,3673
2020-6-2 18:53:18,3673
2020-6-2 19:25:16,47
2020-6-2 19:25:17,104112
2020-6-2 19:25:53,104112
2020-6-2 19:25:53,47
2020-6-2 19:27:27,2176
2020-6-2 19:27:30,24361
2020-6-2 19:28:09,47
2020-6-2 19:28:09,104112
2020-6-2 19:28:13,47
2020-6-2 19:28:14,24159
2020-6-2 23:25:17,672
2020-6-2 23:27:20,51596
2020-6-2 23:34:31,672
2020-6-2 23:34:33,12189
2020-6-3 15:05:35,144568
2020-6-3 15:06:04,144568
2020-6-3 15:06:04,362442
2020-6-3 20:25:09,144568
2020-6-3 20:31:48,5925
2020-6-4 10:39:00,320655
2020-6-4 10:39:58,144568
2020-6-4 10:40:10,417
2020-6-4 10:41:55,25912
2020-6-4 10:43:13,6101
2020-6-4 10:45:33,6101
2020-6-4 10:48:05,6101
2020-6-4 10:58:20,238161
